,,,,start,end,ampl. [pA],,dwell time [ms],freq.,interevent interval,,,,N1,,tau1,,N2,,tau2,,N3,,tau3,,N4,,tau4,,,Burst analysis,ev./burst,start,end,duration [ms],mean intraburst interval [ms],,frequency [Hz],,open duration mean [ms],,openings,closures,,,,,,,,,,,,,,,,,
1,1,0,A,105247.6484,105258.25,0.066368,0.227385,10.6015,408.931061,2.4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105258.25,105260.9531,2.364172,0.395994,2.7031,78.721565,12.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105260.9531,105261.0469,1.126623,0,0.0939,75.161972,13.3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105261.0469,105261.6016,2.602802,0.133788,0.5545,357.525909,2.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105261.6016,105261.7969,0.613927,0,0.1955,1542.257813,0.6484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,105261.7969,105262.8984,2.19311,0.401101,1.1015,1333.333374,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105262.8984,105263.2031,0.311803,0.306424,0.3046,771.01001,1.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105263.2031,105265.3984,2.420522,0.30221,2.1954,711.186951,1.4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105265.3984,105265.75,0.626953,0.259549,0.3515,400,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105265.75,105267.25,1.972588,0.196473,1.5,392.634186,2.5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105267.25,105267.75,0.631458,0.331708,0.5,540.1026,1.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105267.75,105268,1.606965,0,0.25,500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105268,105268.6484,0.448654,0.064216,0.6485,1333.333374,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105268.6484,105269.8516,2.035567,0.432011,1.203,1112.966064,0.8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105269.8516,105272.1016,0.005775,0.409532,2.25,540.1026,1.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105272.1016,105272.3516,2.156337,0,0.25,289.603241,3.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105272.3516,105319.3516,-0.141521,0.304619,47,400,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105319.3516,105319.8516,2.088598,0.302971,0.5,21.164021,47.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105319.8516,105324.3516,0.049882,0.245351,4.5,21.052631,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,105324.3516,105324.5469,1.590077,0,0.1955,200,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105324.5469,105351.6484,0.005854,0.320176,27.1015,212.969864,4.6955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,105351.6484,105351.7969,1.569107,0,0.1485,36.634064,27.297001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105351.7969,105352.1484,-0.060531,0.154046,0.3515,36.697247,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105352.1484,105353.7969,2.115281,0.213914,1.6485,2000,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105353.7969,105353.8984,0.875425,0,0.1015,500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105353.8984,105357.5469,2.388478,0.296264,3.6485,571.428589,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105357.5469,105357.9531,1.006651,0.090633,0.4061,266.666656,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105357.9531,105359.4531,2.101762,0.41012,1.5,246.633453,4.0546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105359.4531,105359.7969,-0.123517,0.150787,0.3439,524.63147,1.9061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105359.7969,105364.1016,2.342136,0.320592,4.3045,542.328735,1.8439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105364.1016,105364.2031,1.227649,0,0.1016,215.127792,4.6484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105364.2031,105365.2969,2.216418,0.187808,1.0939,226.958084,4.4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105365.2969,105368.6484,-0.053508,0.282421,3.3515,836.470093,1.1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105368.6484,105374.2031,2.262465,0.326563,5.5546,224.95163,4.4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105374.2031,105375.2031,0.045852,0.236954,1,112.282593,8.9061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105375.2031,105378.2969,2.326994,0.417698,3.0939,152.564606,6.5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105378.2969,105381.9531,-0.254284,0.268113,3.6561,244.265854,4.0939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105381.9531,105385.7031,2.327644,0.318432,3.75,148.148148,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105385.7031,105385.8984,0.68683,0,0.1954,135.023834,7.4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105385.8984,105390.3984,2.390633,0.356205,4.5,253.459732,3.9454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105390.3984,105391.6484,-0.045011,0.292287,1.25,212.974396,4.6954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105391.6484,105394.7969,2.217197,0.259435,3.1485,173.91304,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105394.7969,105394.8984,1.113599,0,0.1015,227.350235,4.3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105394.8984,105396.7031,2.126592,0.284184,1.8046,307.692322,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105396.7031,105396.7969,1.357739,0,0.0939,524.63147,1.9061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105396.7969,105397.9531,2.007282,0.375179,1.1561,526.731628,1.8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105397.9531,105398.0469,1.388257,0,0.0939,800,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105398.0469,105398.5,2.165845,0.105945,0.453,800,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105398.5,105399.5,-0.155933,0.261365,1,1828.487793,0.5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105399.5,105399.8516,2.138307,0.01536,0.3515,688.231262,1.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105399.8516,105400.7031,-0.047848,0.207547,0.8516,739.918579,1.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105400.7031,105402.25,2.129262,0.245679,1.5469,831.186096,1.2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105402.25,105402.3984,0.626667,0,0.1485,416.927246,2.3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105402.3984,105405.3516,2.093841,0.283083,2.953,589.831299,1.6954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105405.3516,105405.5469,0.406941,0,0.1955,322.424622,3.1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105405.5469,105406.5469,2.100666,0.142165,1,317.611572,3.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105406.6484,105407.7969,0.215483,0.150694,1.1485,771.01001,1.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,105407.7969,105408.2031,1.726968,0.520817,0.4061,444.444458,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105408.2031,105408.8984,0.55611,0.248464,0.6954,643.252258,1.5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105408.8984,105410,2.445554,0.301406,1.1015,907.852905,1.1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105410,105410.5,0.256766,0.070908,0.5,556.513977,1.7969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105410.5,105412.7969,2.08283,0.385019,2.297,624.414612,1.6015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105412.7969,105412.9531,0.867503,0,0.1561,357.525909,2.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105412.9531,105414.3516,2.216126,0.320847,1.3984,407.647461,2.4531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105414.3516,105414.4531,1.239818,0,0.1016,643.29364,1.5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105414.4531,105415.75,2.036882,0.24416,1.2969,666.666687,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105415.75,105415.8516,1.386302,0,0.1015,715.051819,1.3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105415.8516,105420.8984,2.15566,0.377713,5.047,715.102966,1.3984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105420.8984,105421.2969,0.182384,0.31814,0.3985,194.231323,5.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105421.2969,105422.8984,2.150012,0.492149,1.6015,183.637863,5.4455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105422.8984,105423,0.963968,0,0.1015,500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105423,105425.1484,2.107047,0.431297,2.1485,587.199036,1.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105425.1484,105431.7031,0.071316,0.281574,6.5546,444.444458,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105431.7031,105432.0469,2.328802,0.156445,0.3439,114.901588,8.7031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105432.0469,105432.1484,1.199652,0,0.1015,144.959045,6.8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105432.1484,105433.3984,2.379374,0.263621,1.25,2245.172852,0.4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,105433.3984,105433.6016,0.162054,0,0.203,739.918579,1.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,105433.6016,105434.0469,2.890325,0.190044,0.4455,688.231262,1.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,105434.0469,106307.7031,-0.447826,0.289455,873.656128,1542.02002,0.6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,106308.4531,108418.8516,0.221203,0.308114,2110.398438,1.143633,874.406128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108418.8516,108419.2969,2.192952,0.356745,0.4455,0.473676,2111.148438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,108419.2969,108686.3984,0.015279,0.290704,267.101501,0.473744,2110.843994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108686.3984,108687.8984,1.874136,0.354086,1.5,3.737661,267.546997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108687.8984,108688.2031,0.85344,0.004316,0.3046,3.722987,268.601501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108688.2031,108688.7031,1.622311,0.124886,0.5,554.139404,1.8046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108688.7031,108689.0469,0.893959,0.270857,0.3439,1242.853638,0.8046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108689.0469,108689.7031,1.970119,0.249942,0.6561,1184.974487,0.8439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108689.7031,108693.3984,0.058634,0.376492,3.6954,1000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108693.3984,108694.6016,1.873182,0.197553,1.203,229.805817,4.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108694.6016,108695.2031,0.005048,0.288114,0.6016,204.1483,4.8984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108695.2031,108697.3516,1.98516,0.233906,2.1484,554.139404,1.8046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,108697.3516,108697.4531,1.430679,0,0.1016,363.636353,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,108697.4531,108700,1.958023,0.456742,2.5469,444.444458,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108700,108768.2969,-0.019405,0.270201,68.296997,377.572205,2.6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108768.2969,108769.3984,1.837885,0.316509,1.1015,14.115541,70.843903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108769.3984,108771,-0.011214,0.223673,1.6015,14.409534,69.398499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108771,108771.25,1.450411,0,0.25,369.95929,2.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,108771.25,108771.4531,0.223604,0,0.2031,540.1026,1.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108771.4531,108776.9531,2.105387,0.370046,5.5,2207.018311,0.4531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108776.9531,108777.2031,-0.014433,0,0.25,175.343231,5.7031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108777.2031,108783.3516,2.186425,0.346395,6.1484,173.91304,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108783.3516,108783.7031,0.372484,0.046215,0.3516,156.289078,6.3984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108783.7031,108786.6484,2.341721,0.392381,2.9454,153.846161,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108786.6484,108787.1484,-0.087127,0.141434,0.5,303.30603,3.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108787.1484,108787.5469,2.359144,0.419455,0.3985,290.242065,3.4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108787.5469,108831.6016,-0.021736,0.30428,44.054501,1112.966064,0.8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108831.6016,108836,2.249675,0.422936,4.3985,22.49567,44.452999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,108836,108836.1016,1.553365,0,0.1015,20.638557,48.452999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108836.1016,108839.6484,2.135112,0.310515,3.547,222.222229,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108839.6484,108841.3516,-0.268941,0.277567,1.703,274.085236,3.6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108861.5469,108865.2969,-0.246318,0.316583,3.75,514.006653,1.9455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108865.2969,108866.9531,1.838684,0.178655,1.6561,178.766159,5.5939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,108866.9531,108867.1484,0.884852,0,0.1954,184.976227,5.4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108867.1484,108868.6016,1.980311,0.192181,1.453,540.1026,1.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108868.6016,108869.1484,-0.116124,0.271109,0.547,606.648865,1.6484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108869.1484,108870.75,2.153577,0.392123,1.6015,500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,108870.75,108870.8516,1.233036,0,0.1015,465.44101,2.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108870.8516,108872.75,2.1351,0.278524,1.8985,587.199036,1.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108872.75,108878.4531,-0.260742,0.368612,5.7031,500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108881.1016,108883.8516,-0.201446,0.305261,2.75,688.231262,1.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108883.8516,108891.2969,2.253109,0.367884,7.4455,350.692627,2.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,108891.2969,108891.3984,1.391798,0,0.1015,98.082489,10.1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108891.3984,108892.2031,2.41668,0.228261,0.8046,132.502975,7.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108892.2031,108893.5,-0.129365,0.253823,1.2969,1103.630981,0.9061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108893.5,108903.1484,2.04881,0.375583,9.6485,475.850586,2.1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108903.1484,108909.4531,-0.068748,0.326566,6.3046,91.362579,10.9454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108909.4531,108913.2969,2.031782,0.410745,3.8439,62.683743,15.9531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108913.2969,108923.2969,-0.192904,0.305368,10,98.536728,10.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108923.2969,108923.7031,1.899927,0.039985,0.4061,72.233978,13.8439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108923.7031,108924.0469,-0.756628,0.355212,0.3439,96.097481,10.4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108924.0469,108926.3984,2.138648,0.359719,2.3515,1333.333374,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108926.3984,108960.8984,-0.0361,0.269349,34.5,371.002441,2.6954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108960.8984,108961.8984,1.946094,0.369119,1,27.135937,36.851501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108961.8984,108963.1484,-0.068139,0.237535,1.25,28.169014,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108963.1484,108967.0469,2.037157,0.332026,3.8985,444.444458,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,108967.0469,108967.2031,0.88497,0,0.1561,194.231323,5.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108967.2031,108968.8984,1.894085,0.29225,1.6954,246.633453,4.0546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108968.8984,108987.5,-0.039093,0.289203,18.6015,540.1026,1.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108987.5,108989.0469,2.147533,0.278758,1.547,49.268608,20.2969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108989.0469,108990.25,-0.078137,0.420583,1.203,49.631485,20.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,108990.25,108990.3516,1.462917,0,0.1015,363.636353,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108990.3516,108990.7969,-0.086155,0.328469,0.4455,766.577209,1.3045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108990.7969,108995.25,2.177889,0.41439,4.453,1828.153564,0.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,108995.25,108995.6016,0.276608,0.08991,0.3515,204.144119,4.8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,108995.6016,109001.8516,2.57562,0.384124,6.25,208.138199,4.8045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,109001.8516,109006.6016,0.187782,0.319749,4.75,151.480728,6.6015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,109006.6016,109007.6484,1.746334,0.240378,1.047,90.909088,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,109007.6484,109008.2031,0.56138,0.272102,0.5546,172.503021,5.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
