Trace,Search,Level,State,Event St.,Event end,Amplitud,Amp. SD,Dwell Time,Inst. Freq,Interval
1,1,0,A,14638.91992,14639.51953,0.062639,0.2953,0.5995,311.526489,3.21
1,1,1,A,14639.51953,14650.04981,3.127807,0.300179,10.5305,271.046783,3.6894
1,1,0,AB,14650.04981,14650.11035,1.519592,0,0.0605,89.84726,11.13
1,1,1,A,14650.11035,14655.78027,3.075804,0.263188,5.6697,94.419792,10.591
1,1,0,A,14655.78027,14655.92969,-0.053894,0,0.1493,174.513977,5.7302
1,1,1,A,14655.92969,14657.75977,3.133877,0.285503,1.8305,171.85083,5.819
1,1,0,AB,14657.75977,14657.82031,1.095667,0,0.0602,505.101532,1.9798
1,1,1,A,14657.82031,14662.67969,3.106018,0.312833,4.8593,528.904663,1.8907
1,1,0,AB,14662.67969,14662.76953,0.645838,0,0.09,203.27269,4.9195
1,1,1,A,14662.76953,14667.12012,3.203454,0.256404,4.3506,202.048767,4.9493
1,1,0,A,14667.12012,14667.90039,-0.039365,0.154137,0.7804,225.194794,4.4406
1,1,1,A,14667.90039,14669.37012,3.171099,0.235591,1.4696,194.893784,5.131
1,1,0,A,14669.37012,14671.53027,0.152997,0.296714,2.1601,444.444458,2.25
1,1,1,A,14671.53027,14672.91016,3.037129,0.311137,1.38,275.504852,3.6297
1,1,0,A,14672.91016,14674.55957,-0.096624,0.183756,1.6493,282.477905,3.5401
1,1,1,A,14674.55957,14687.19043,3.10935,0.270121,12.631,330.109253,3.0293
1,1,0,AB,14687.19043,14687.30957,0.263963,0,0.119,70.026543,14.2803
1,1,1,A,14687.30957,14690.82031,2.995842,0.336855,3.5107,78.431374,12.75
1,1,0,AB,14690.82031,14690.87988,1.260667,0,0.0598,275.504852,3.6297
1,1,1,A,14690.87988,14698.46973,3.031993,0.305778,7.5895,280.072815,3.5705
1,1,0,A,14698.46973,14698.88965,-0.165359,0.098036,0.42,130.730911,7.6493
1,1,1,A,14698.88965,14719.16992,3.127789,0.311726,20.2805,124.851738,8.0095
1,1,0,AB,14719.16992,14719.23047,1.098797,0,0.0605,48.30801,20.7005
1,1,1,A,14719.23047,14728.83008,3.198486,0.286081,9.5996,49.161793,20.341
1,1,0,A,14728.83008,14732.00977,-0.098623,0.245281,3.1799,103.5186,9.6601
1,1,1,A,14732.00977,14734.55957,3.208493,0.347374,2.5495,78.25032,12.7795
1,1,0,AB,14734.55957,14734.65039,0.426933,0,0.091,174.538345,5.7294
1,1,1,A,14734.65039,14735.07031,3.189079,0.253057,0.4197,378.716156,2.6405
1,1,0,A,14735.07031,14736.17969,-0.104868,0.185078,1.1093,1958.09668,0.5107
1,1,1,A,14736.17969,14736.83984,3.223951,0.298744,0.6605,654.022217,1.529
1,1,0,A,14736.83984,14737.67969,-0.081857,0.236663,0.8395,565.035583,1.7698
1,1,1,A,14737.67969,14741.37012,3.100295,0.3189,3.6906,666.666687,1.5
1,1,0,A,14741.37012,14741.94043,-0.090658,0.165105,0.5704,220.745682,4.5301
1,1,1,A,14741.94043,14743.46973,3.00155,0.256403,1.529,234.686691,4.261
1,1,0,A,14743.46973,14749.37988,-0.043265,0.168727,5.9105,476.326569,2.0994
1,1,1,A,14749.37988,14756.54981,3.054435,0.387892,7.17,134.417633,7.4395
1,1,0,A,14756.54981,14757.69043,-0.030972,0.196729,1.1405,76.449677,13.0805
1,1,1,A,14757.69043,14758.53027,3.077685,0.469108,0.8397,120.329704,8.3105
1,1,0,A,14758.53027,14758.67969,0.18083,0,0.1493,504.999481,1.9802
1,1,1,A,14758.67969,14760.26953,3.139333,0.257791,1.59,1011.122375,0.989
1,1,0,A,14760.26953,14761.11035,-0.050533,0.248182,0.841,574.94397,1.7393
1,1,1,A,14761.11035,14764.55957,3.106926,0.277925,3.449,411.353363,2.431
1,1,0,A,14764.55957,14764.70996,0.925359,0,0.1505,233.100235,4.29
1,1,1,A,14764.70996,14766.83984,3.292987,0.319388,2.13,277.816376,3.5995
1,1,0,AB,14766.83984,14766.92969,0.89937,0,0.0895,438.500336,2.2805
1,1,1,A,14766.92969,14784.92969,3.090076,0.338626,18,450.551941,2.2195
1,1,0,A,14784.92969,14785.37988,0.071567,0.230323,0.4505,55.280689,18.0895
1,1,1,A,14785.37988,14792.63965,3.156833,0.339034,7.2595,54.199074,18.4505
1,1,0,A,14792.63965,14793.20996,0.216778,0.112194,0.5705,129.701691,7.71
1,1,1,A,14793.20996,14796.20996,3.177325,0.262066,3,127.713921,7.83
1,1,0,A,14796.20996,14796.50977,-0.000394,0.1585,0.3,280.072815,3.5705
1,1,1,A,14796.50977,14797.01953,3.195536,0.20005,0.5095,303.030304,3.3
1,1,0,A,14797.01953,14797.55957,-0.120571,0.131671,0.54,1235.330444,0.8095
1,1,1,A,14797.55957,14798.63965,3.098825,0.337333,1.08,952.834656,1.0495
1,1,0,A,14798.63965,14802.33008,0.030109,0.209003,3.6906,617.283936,1.62
1,1,1,A,14802.33008,14802.78027,3.217205,0.19405,0.4501,209.617233,4.7706
1,1,0,A,14802.78027,14804.04004,0.085416,0.178521,1.2598,241.505066,4.1407
1,1,1,A,14804.04004,14804.75977,3.108854,0.285409,0.72,584.829529,1.7099
1,1,0,A,14804.75977,14804.96973,-0.058199,0.158954,0.2095,505.101532,1.9798
1,1,1,A,14804.96973,14806.2002,3.22552,0.225268,1.2307,1075.84729,0.9295
1,1,0,A,14806.2002,14806.53027,0.025216,0.160662,0.33,694.348022,1.4402
1,1,1,A,14806.53027,14812.2002,3.207071,0.363937,5.67,640.738159,1.5607
1,1,0,A,14812.2002,14812.34961,0.021276,0,0.1493,166.666672,6
1,1,1,A,14812.34961,14819.66992,3.254772,0.308761,7.3205,171.84198,5.8193
1,1,0,A,14819.66992,14819.91016,-0.085336,0.050534,0.2402,133.872391,7.4698
1,1,1,A,14819.91016,14823.90039,3.285506,0.286618,3.9903,132.262878,7.5607
1,1,0,A,14823.90039,14824.11035,0.282676,0.106465,0.21,236.378677,4.2305
1,1,1,A,14824.11035,14834.61035,3.157608,0.317037,10.5,238.078232,4.2003
1,1,0,A,14834.61035,14835.54004,-0.102038,0.187396,0.9295,93.370682,10.71
1,1,1,A,14835.54004,14836.08008,3.041444,0.424469,0.5401,87.492889,11.4295
1,1,0,A,14836.08008,14840.19043,-0.031932,0.170904,4.1104,680.457275,1.4696
1,1,1,A,14840.19043,14846.30957,3.257565,0.335132,6.119,215.03064,4.6505
1,1,0,AB,14846.30957,14846.42969,0.517654,0,0.12,97.757446,10.2294
1,1,1,A,14846.42969,14846.63965,2.694575,0.151023,0.21,160.282089,6.239
1,1,0,A,14846.63965,14847.20996,0.0935,0.206602,0.5705,3030.302979,0.33
1,1,1,A,14847.20996,14855.07031,3.159348,0.291082,7.8602,1281.22998,0.7805
1,1,0,AB,14855.07031,14855.16016,1.047494,0,0.09,118.614113,8.4307
1,1,1,A,14855.16016,14864.28027,3.198816,0.291004,9.12,125.782997,7.9502
1,1,0,A,14864.28027,14866.58984,-0.063237,0.176726,2.3098,108.577637,9.21
1,1,1,A,14866.58984,14868.12012,3.220566,0.228906,1.5301,87.490593,11.4298
1,1,0,AB,14868.12012,14868.24023,0.857051,0,0.1201,260.423462,3.8399
1,1,1,A,14868.24023,14877.33008,3.244507,0.284192,9.0899,605.987183,1.6502
1,1,0,A,14877.33008,14878.13965,-0.07018,0.254417,0.8094,108.577637,9.21
1,1,1,A,14878.13965,14882.19043,3.099499,0.373312,4.051,101.017242,9.8993
1,1,0,AB,14882.19043,14882.28027,0.705747,0,0.0897,205.744385,4.8604
1,1,1,A,14882.28027,14883.36035,3.277711,0.272045,1.0803,241.505066,4.1407
1,1,0,A,14883.36035,14884.04981,0.082,0.150361,0.6895,854.700867,1.17
1,1,1,A,14884.04981,14887.08008,3.170323,0.202471,3.0301,565.035583,1.7698
1,1,0,A,14887.08008,14887.29004,-0.20129,0.02943,0.2099,268.8461,3.7196
1,1,1,A,14887.29004,14891.04004,3.283395,0.332694,3.75,308.641968,3.24
1,1,0,AB,14891.04004,14891.12988,0.888376,0,0.09,252.531631,3.9599
1,1,1,A,14891.12988,14893.04981,2.958729,0.247536,1.92,260.416656,3.84
1,1,0,AB,14893.04981,14893.16992,0.085153,0,0.12,497.512451,2.01
1,1,1,A,14893.16992,14894.61035,3.193632,0.299736,1.4405,490.196075,2.04
1,1,0,A,14894.61035,14895.57031,0.045131,0.230133,0.9597,640.820251,1.5605
1,1,1,A,14895.57031,14899.76953,3.188298,0.397201,4.1993,416.631958,2.4002
1,1,0,A,14899.76953,14908.08008,-0.012281,0.2106,8.3106,193.836014,5.159
1,1,1,A,14908.08008,14916.24023,3.083932,0.300628,8.1601,79.936691,12.5099
1,1,0,A,14916.24023,14917.16992,0.021478,0.216485,0.9298,60.713875,16.470699
1,1,1,A,14917.16992,14919.24023,3.299373,0.281777,2.0702,110.012215,9.0899
1,1,0,AB,14919.24023,14919.36035,0.470506,0,0.1203,333.333344,3
1,1,1,A,14919.36035,14920.76953,3.128558,0.225172,1.409,456.516785,2.1905
1,1,0,A,14920.76953,14921.21973,-0.049403,0.119475,0.45,653.893921,1.5293
1,1,1,A,14921.21973,14922.57031,3.154903,0.527251,1.3507,537.923645,1.859
1,1,0,AB,14922.57031,14922.62988,1.106012,0,0.0598,555.3396,1.8007
1,1,1,AB,14922.62988,14922.71973,1.586969,0,0.0895,708.968445,1.4105
1,1,0,A,14922.71973,14926.76953,0.008209,0.17824,4.05,6697.923828,0.1493
1,1,1,A,14926.76953,14927.94043,3.144682,0.291315,1.171,241.575073,4.1395
1,1,0,AB,14927.94043,14928,1.484229,0,0.0595,191.534195,5.221
1,1,1,A,14928,14928.17969,2.464759,0.156665,0.1795,812.677795,1.2305
1,1,0,AB,14928.17969,14928.24023,1.368263,0,0.0607,4184.100586,0.239
1,1,1,A,14928.24023,14928.4502,2.468116,0.31311,0.21,4163.197266,0.2402
1,1,0,A,14928.4502,14928.75,0.380714,0.236333,0.2998,3694.126221,0.2707
1,1,1,A,14928.75,14929.5,3.13154,0.284417,0.75,1961.553589,0.5098
1,1,0,A,14929.5,14931.24023,0.031391,0.178041,1.7402,952.562378,1.0498
1,1,1,A,14931.24023,14933.07031,3.211754,0.304841,1.83,401.574158,2.4902
1,1,0,A,14933.07031,14934.38965,-0.052709,0.243091,1.3193,280.096344,3.5702
1,1,1,A,14934.38965,14944.13965,3.075007,0.333156,9.75,317.530884,3.1493
1,1,0,A,14944.13965,14944.46973,0.047031,0.150272,0.33,90.339951,11.0693
1,1,1,A,14944.46973,14949,3.106853,0.343374,4.5305,99.206352,10.08
1,1,0,A,14949,14951.91016,0.023265,0.234147,2.9102,205.740143,4.8605
1,1,1,A,14951.91016,14953.04981,2.997868,0.340738,1.1398,134.39595,7.4407
1,1,0,A,14953.04981,14955.08984,-0.019236,0.23952,2.04,246.913574,4.05
1,1,1,A,14955.08984,14959.34961,3.023653,0.284546,4.2595,314.485199,3.1798
1,1,0,A,14959.34961,14959.58984,0.016442,0.031364,0.2405,158.742752,6.2995
1,1,1,A,14959.58984,14964.29981,3.1926,0.307593,4.71,222.222229,4.5
1,1,0,A,14964.29981,14964.66016,0.02188,0.135051,0.3602,201.999802,4.9505
1,1,1,A,14964.66016,14974.62012,3.151783,0.326509,9.9599,197.230881,5.0702
1,1,0,AB,14974.62012,14974.70996,0.829647,0,0.0899,96.898285,10.3201
1,1,1,AB,14974.70996,14974.76953,1.549251,0,0.0595,99.504471,10.0498
1,1,0,A,14974.76953,14975.42969,0.149342,0.264675,0.66,6693.44043,0.1494
1,1,1,A,14975.42969,14976.20996,2.991667,0.222447,0.7805,1389.854126,0.7195
1,1,0,A,14976.20996,14977.25977,-0.039708,0.176814,1.05,694.20343,1.4405
1,1,1,A,14977.25977,14994.4502,3.221377,0.319095,17.190201,546.298828,1.8305
1,1,0,A,14994.4502,14996.16016,-0.041585,0.185234,1.71,54.823959,18.2402
1,1,1,A,14996.16016,14997.69043,3.109161,0.537344,1.5303,52.909492,18.9002
1,1,0,A,14997.69043,14998.41016,-0.061724,0.146982,0.7197,308.613403,3.2403
1,1,1,A,14998.41016,15000.08984,3.03523,0.203329,1.6798,444.444458,2.25
1,1,0,A,15000.08984,15001.5,0.0075,0.241667,1.41,416.753479,2.3995
1,1,1,AB,15001.5,15001.58984,1.380567,0,0.09,323.645538,3.0898
1,1,0,A,15001.58984,15002.12988,0.817387,0.207128,0.54,666.666687,1.5
1,1,1,A,15002.12988,15002.54981,2.8108,0.171169,0.42,1587.301636,0.63
1,1,0,A,15002.54981,15003.05957,0.751699,0.24571,0.5095,1041.666626,0.96
1,1,1,A,15003.05957,15007.46973,3.084975,0.374498,4.41,1075.84729,0.9295
1,1,0,A,15007.46973,15007.88965,-0.120924,0.075857,0.42,203.27269,4.9195
1,1,1,A,15007.88965,15018.4502,3.073412,0.341985,10.5607,207.039337,4.83
1,1,0,AB,15018.4502,15018.50977,1.399323,0,0.0598,91.068878,10.9807
1,1,1,A,15018.50977,15036.15039,3.16459,0.276815,17.640499,94.157524,10.6205
1,1,0,A,15036.15039,15037.41016,-0.036047,0.128204,1.2597,56.496216,17.7003
1,1,1,A,15037.41016,15045.15039,3.113073,0.274603,7.7403,52.909492,18.9002
1,1,0,AB,15045.15039,15045.20996,0.958943,0,0.0595,111.111115,9
1,1,1,A,15045.20996,15050.30957,3.208037,0.361843,5.0995,128.20842,7.7998
1,1,0,A,15050.30957,15050.82031,0.129757,0.097398,0.5107,193.836014,5.159
1,1,1,A,15050.82031,15056.16016,3.270001,0.23947,5.34,178.246765,5.6102
1,1,0,AB,15056.16016,15056.25,0.680248,0,0.0898,170.919724,5.8507
1,1,1,A,15056.25,15077.45996,3.112816,0.353338,21.209999,184.168839,5.4298
1,1,0,AB,15077.45996,15077.54981,0.787059,0,0.09,46.948799,21.299801
1,1,1,A,15077.54981,15084.54004,3.277275,0.34894,6.99,46.948357,21.299999
1,1,0,A,15084.54004,15085.11035,0.050731,0.330463,0.5705,141.242935,7.08
1,1,1,A,15085.11035,15086.40039,3.339164,0.302137,1.29,132.266388,7.5605
1,1,0,AB,15086.40039,15086.49023,0.570031,0,0.0897,537.489929,1.8605
1,1,1,A,15086.49023,15099.29981,3.116449,0.324366,12.8098,724.795227,1.3797
1,1,0,AB,15099.29981,15099.36035,0.942956,0,0.0605,77.522385,12.8995
1,1,1,A,15099.36035,15100.32031,3.055622,0.207787,0.9597,77.698265,12.8703
1,1,0,A,15100.32031,15103.91992,0.059073,0.289271,3.5998,980.199951,1.0202
1,1,1,A,15103.91992,15107.49023,3.190287,0.286699,3.5702,219.322296,4.5595
1,1,0,AB,15107.49023,15107.61035,0.534154,0,0.1203,139.470016,7.17
1,1,1,A,15107.61035,15113.21973,3.128575,0.239589,5.609,270.966003,3.6905
1,1,0,A,15113.21973,15114.26953,0.050874,0.256556,1.05,174.541397,5.7293
1,1,1,A,15114.26953,15115.08008,2.832391,0.349438,0.8106,150.172699,6.659
1,1,0,A,15115.08008,15119.45996,0.0788,0.204807,4.3799,537.46106,1.8606
1,1,1,A,15119.45996,15123.75,3.254571,0.29997,4.29,192.659668,5.1905
1,1,0,A,15123.75,15123.99023,-0.023671,0.12047,0.2402,115.341583,8.6699
1,1,1,A,15123.99023,15132.62988,3.128266,0.319045,8.6398,220.740799,4.5302
1,1,0,A,15132.62988,15133.16992,0.4185,0.487851,0.54,112.61261,8.88
1,1,1,A,15133.16992,15133.53027,3.328665,0.334571,0.3602,108.934837,9.1798
1,1,0,A,15133.53027,15133.79981,0.185538,0.057304,0.2698,1110.864258,0.9002
1,1,1,A,15133.79981,15133.9502,2.592437,0,0.1502,1587.301636,0.63
1,1,0,A,15133.9502,15134.54981,-0.229027,0.226889,0.5998,2380.952393,0.42
1,1,1,A,15134.54981,15139.37988,3.106537,0.387109,4.83,1333.333374,0.75
1,1,0,A,15139.37988,15139.53027,0.357028,0,0.1502,184.168839,5.4298
1,1,1,A,15139.53027,15144.36035,3.114797,0.257237,4.8303,200.795151,4.9802
1,1,0,AB,15144.36035,15144.4502,0.791644,0,0.0897,200.783051,4.9805
1,1,1,A,15144.4502,15146.61035,3.319621,0.26239,2.1603,203.252029,4.92
1,1,0,AB,15146.61035,15146.7002,0.895404,0,0.0897,444.444458,2.25
1,1,1,A,15146.7002,15149.87988,3.081719,0.317669,3.1798,444.444458,2.25
1,1,0,A,15149.87988,15151.08008,0.423754,0.428425,1.2001,305.857178,3.2695
1,1,1,A,15151.08008,15152.09961,3.045649,0.470514,1.0194,228.31572,4.3799
1,1,0,AB,15152.09961,15152.21973,-0.060878,0,0.12,450.551941,2.2195
1,1,1,A,15152.21973,15152.94043,2.854833,0.345614,0.721,877.654907,1.1394
1,1,0,A,15152.94043,15153.71973,-0.041402,0.13129,0.779,1189.060669,0.841
1,1,1,A,15153.71973,15170.84961,3.140705,0.336622,17.129999,666.666687,1.5
1,1,0,A,15170.84961,15171.41992,-0.089383,0.101903,0.5705,55.837849,17.909
1,1,1,A,15171.41992,15173.21973,2.910462,0.457398,1.7995,56.495579,17.7005
1,1,0,A,15173.21973,15173.40039,0.058169,0.035821,0.181,421.940918,2.37
1,1,1,A,15173.40039,15174.41992,2.878194,0.420853,1.0195,504.923004,1.9805
1,1,0,AB,15174.41992,15174.48047,0.929097,0,0.0605,832.986267,1.2005
1,1,1,A,15174.48047,15182.58008,3.136546,0.356869,8.0996,925.925903,1.08
1,1,0,A,15182.58008,15184.01953,-0.076735,0.2454,1.4394,122.547516,8.1601
1,1,1,A,15184.01953,15198.05957,3.129161,0.330383,14.04,104.832794,9.539
1,1,0,A,15198.05957,15200.61035,-0.094389,0.205035,2.551,64.60199,15.4794
1,1,1,A,15200.61035,15201.29981,3.080921,0.270197,0.6895,60.273643,16.591
1,1,0,A,15201.29981,15204.57031,-0.008554,0.276934,3.2702,308.59436,3.2405
1,1,1,A,15204.57031,15212.87988,3.158551,0.263881,8.3098,252.544388,3.9597
1,1,0,A,15212.87988,15214.5,-0.105938,0.168154,1.62,86.355789,11.58
1,1,1,A,15214.5,15217.04981,3.123366,0.305653,2.55,100.706963,9.9298
1,1,0,A,15217.04981,15217.23047,0.219765,0.012084,0.1805,239.808151,4.17
1,1,1,A,15217.23047,15222.80957,3.126993,0.302279,5.579,366.233276,2.7305
1,1,0,A,15222.80957,15224.25,-0.086257,0.234986,1.4405,173.62619,5.7595
1,1,1,A,15224.25,15224.79004,2.98918,0.244332,0.54,142.460297,7.0195
1,1,0,AB,15224.79004,15224.84961,0.99102,0,0.0595,504.923004,1.9805
1,1,1,A,15224.84961,15225.38965,3.017867,0.195916,0.54,1668.056763,0.5995
1,1,0,A,15225.38965,15226.34961,-0.006534,0.135215,0.96,1668.056763,0.5995
1,1,1,A,15226.34961,15226.86035,3.279578,0.180039,0.511,666.666687,1.5
1,1,0,A,15226.86035,15230.96973,-0.040278,0.201702,4.109,679.809631,1.471
1,1,1,A,15230.96973,15233.25,3.148914,0.254113,2.2805,216.450211,4.62
1,1,0,A,15233.25,15236.61035,-0.05368,0.181265,3.3605,156.506775,6.3895
1,1,1,A,15236.61035,15249.83984,3.16999,0.272006,13.2295,177.273529,5.641
1,1,0,A,15249.83984,15249.99023,0.72883,0,0.1502,60.277275,16.59
1,1,1,A,15249.99023,15250.79981,3.342426,0.22241,0.8098,74.740089,13.3797
1,1,0,A,15250.79981,15251.42969,0.029241,0.273091,0.6295,1041.666626,0.96
1,1,1,A,15251.42969,15253.11035,3.093041,0.319919,1.681,694.782166,1.4393
1,1,0,A,15253.11035,15253.37988,0.487755,0.131385,0.2695,432.806763,2.3105
1,1,1,A,15253.37988,15266.54981,3.242972,0.328055,13.17,512.689026,1.9505
1,1,0,A,15266.54981,15266.7002,0.014615,0,0.1502,74.407532,13.4395
1,1,1,A,15266.7002,15268.37988,3.347801,0.248325,1.6798,75.073944,13.3202
1,1,0,A,15268.37988,15268.70996,-0.016062,0.169202,0.33,546.448059,1.83
1,1,1,A,15268.70996,15276.15039,3.225113,0.313725,7.4405,497.561951,2.0098
1,1,0,A,15276.15039,15276.71973,-0.167695,0.303058,0.569,128.691849,7.7705
1,1,1,A,15276.71973,15277.76953,3.099275,0.269658,1.05,124.851738,8.0095
1,1,0,A,15277.76953,15277.91992,0.050864,0,0.1505,617.665222,1.619
1,1,1,A,15277.91992,15278.61035,3.312393,0.23416,0.6905,832.986267,1.2005
1,1,0,AB,15278.61035,15278.66992,1.079052,0,0.0595,1189.060669,0.841
1,1,1,A,15278.66992,15283.74023,3.155716,0.337076,5.0702,1333.333374,0.75
1,1,0,A,15283.74023,15284.73047,0.461187,0.313455,0.9903,194.943176,5.1297
1,1,1,A,15284.73047,15287.61035,3.33312,0.306451,2.88,165.002884,6.0605
1,1,0,A,15287.61035,15287.75977,0.496816,0,0.1495,258.377899,3.8703
1,1,1,A,15287.75977,15290.51953,3.350528,0.280437,2.7595,330.087463,3.0295
1,1,0,A,15290.51953,15290.79004,-0.067313,0.080067,0.2705,343.760742,2.909
1,1,1,A,15290.79004,15297.36035,3.219309,0.337398,6.5705,330.03299,3.03
1,1,0,A,15297.36035,15297.50977,0.356388,0,0.1495,146.17746,6.841
1,1,1,A,15297.50977,15299.40039,3.174762,0.324373,1.8905,148.809525,6.72
1,1,0,A,15299.40039,15299.84961,0.584265,0.202101,0.449,490.196075,2.04
1,1,1,A,15299.84961,15307.32031,3.204567,0.338154,7.4707,427.441772,2.3395
1,1,0,A,15307.32031,15308.21973,0.026065,0.158547,0.8993,126.26741,7.9197
1,1,1,A,15308.21973,15318.12012,3.178863,0.322859,9.9006,119.474312,8.37
1,1,0,A,15318.12012,15320.07031,-0.07258,0.173244,1.9501,92.593452,10.7999
1,1,1,A,15320.07031,15324.57031,3.163131,0.332991,4.5,84.383202,11.8507
1,1,0,AB,15324.57031,15324.66016,0.68242,0,0.09,155.036362,6.4501
1,1,1,A,15324.66016,15324.83984,2.656907,0.143286,0.1798,217.864929,4.59
1,1,0,A,15324.83984,15325.01953,0.130052,0.028485,0.1795,3706.449219,0.2698
1,1,1,A,15325.01953,15325.2002,2.693358,0.066464,0.1807,2783.189453,0.3593
1,1,0,A,15325.2002,15328.32031,0.005347,0.221952,3.12,2776.235352,0.3602
1,1,1,A,15328.32031,15328.74023,3.043221,0.125878,0.42,302.966034,3.3007
1,1,0,A,15328.74023,15329.04004,-0.092704,0.125159,0.2998,282.48587,3.54
1,1,1,A,15329.04004,15329.58008,2.841093,0.263855,0.5401,1389.27478,0.7198
1,1,0,AB,15329.58008,15329.7002,0.70992,0,0.1201,1190.61792,0.8399
1,1,1,A,15329.7002,15329.94043,2.789388,0.162391,0.2403,1514.692505,0.6602
1,1,0,A,15329.94043,15337.5,0.017496,0.213206,7.5595,2774.694824,0.3604
1,1,1,A,15337.5,15339.57031,2.999123,0.236201,2.0702,128.20842,7.7998
1,1,0,AB,15339.57031,15339.69043,0.479864,0,0.1203,103.845398,9.6297
1,1,1,A,15339.69043,15340.32031,2.693502,0.525213,0.6297,456.516785,2.1905
1,1,0,A,15340.32031,15345.54004,0.0038,0.179289,5.2198,1333.333374,0.75
1,1,1,A,15345.54004,15345.69043,2.921098,0,0.1505,170.954788,5.8495
1,1,0,A,15345.69043,15348.66016,0.017893,0.196012,2.9697,186.209335,5.3703
1,1,1,A,15348.66016,15362.61035,3.17468,0.310622,13.9503,320.492279,3.1202
1,1,0,A,15362.61035,15363.50977,-0.114708,0.153,0.8995,59.101654,16.92
1,1,1,A,15363.50977,15365.07031,3.179687,0.460873,1.5602,67.340973,14.8498
1,1,0,A,15365.07031,15366.24023,-0.027358,0.130725,1.17,406.55365,2.4597
1,1,1,A,15366.24023,15375.15039,3.176059,0.335291,8.9103,366.273529,2.7302
1,1,0,A,15375.15039,15375.75,0.070517,0.245626,0.5995,99.2034,10.0803
1,1,1,A,15375.75,15379.44043,3.146449,0.247529,3.6905,105.154686,9.5098
1,1,0,AB,15379.44043,15379.55957,0.438293,0,0.119,233.100235,4.29
1,1,1,A,15379.55957,15380.21973,3.010654,0.23629,0.66,262.501648,3.8095
1,1,0,A,15380.21973,15380.73047,-0.008437,0.277736,0.511,1283.697021,0.779
1,1,1,AB,15380.73047,15380.79004,1.272177,0,0.0595,853.970947,1.171
1,1,0,A,15380.79004,15381.48047,-0.003747,0.174751,0.6905,1752.848389,0.5705
1,1,1,A,15381.48047,15382.16992,3.250958,0.385625,0.6895,1333.333374,0.75
1,1,0,A,15382.16992,15384.75,0.002531,0.196539,2.58,724.637695,1.38
1,1,1,A,15384.75,15392.45996,3.122634,0.332352,7.71,305.857178,3.2695
1,1,0,A,15392.45996,15392.75977,0.620902,0.164701,0.3,97.181732,10.29
1,1,1,A,15392.75977,15395.96973,3.099089,0.342307,3.2095,124.843948,8.01
1,1,0,AB,15395.96973,15396.05957,0.675626,0,0.09,284.940887,3.5095
1,1,1,A,15396.05957,15407.84961,3.153243,0.398551,11.79,303.076233,3.2995
1,1,0,A,15407.84961,15408.17969,0.079487,0.070182,0.33,84.175087,11.88
1,1,1,A,15408.17969,15413.42969,3.139166,0.276647,5.25,82.508247,12.12
1,1,0,AB,15413.42969,15413.49023,1.690987,0,0.0607,179.211472,5.58
1,1,1,A,15413.49023,15416.51953,3.026783,0.240133,3.0293,188.299088,5.3107
1,1,0,A,15416.51953,15417.08984,-0.015962,0.144936,0.5705,323.624603,3.09
1,1,1,A,15417.08984,15420.12012,3.076059,0.292784,3.0301,277.793213,3.5998
1,1,0,A,15420.12012,15420.38965,0.209235,0.065001,0.2694,277.731476,3.6006
1,1,1,A,15420.38965,15421.88965,2.986683,0.374717,1.5,303.076233,3.2995
1,1,0,A,15421.88965,15422.04004,-0.190475,0,0.1505,565.16333,1.7694
1,1,1,A,15422.04004,15426.66016,3.278015,0.312616,4.6202,605.877014,1.6505
1,1,0,A,15426.66016,15426.95996,0.342093,0.171655,0.2998,209.612839,4.7707
1,1,1,A,15426.95996,15430.98047,3.26174,0.287849,4.0205,203.252029,4.92
1,1,0,A,15430.98047,15431.94043,-0.087898,0.254965,0.96,231.465408,4.3203
1,1,1,A,15431.94043,15434.66992,3.264852,0.327819,2.7295,200.783051,4.9805
1,1,0,AB,15434.66992,15434.73047,1.26983,0,0.0605,271.039429,3.6895
1,1,1,A,15434.73047,15436.41016,3.29419,0.225774,1.6797,358.422943,2.79
1,1,0,A,15436.41016,15437.75977,-0.079032,0.1677,1.3498,574.646606,1.7402
1,1,1,A,15437.75977,15438.57031,2.942671,0.338788,0.8102,330.087463,3.0295
1,1,0,A,15438.57031,15439.91992,-0.039405,0.208815,1.3498,462.962952,2.16
1,1,1,A,15439.91992,15445.58984,3.111394,0.2747,5.67,462.962952,2.16
1,1,0,AB,15445.58984,15445.65039,1.184217,0,0.0605,142.454208,7.0198
1,1,1,A,15445.65039,15449.91016,3.136581,0.317558,4.2597,174.504837,5.7305
1,1,0,A,15449.91016,15450.71973,-0.089507,0.274832,0.8093,231.470764,4.3202
1,1,1,A,15450.71973,15465.69043,3.138483,0.337108,14.971,197.277573,5.069
1,1,0,A,15465.69043,15467.09961,0.100464,0.201539,1.409,63.370152,15.7803
1,1,1,A,15467.09961,15467.33984,2.937894,0.135781,0.2405,61.05006,16.379999
1,1,0,A,15467.33984,15474.20996,0.06546,0.250112,6.87,606.244324,1.6495
1,1,1,A,15474.20996,15474.80957,3.051968,0.249183,0.5995,140.637085,7.1105
1,1,0,A,15474.80957,15478.91992,0.024112,0.165707,4.1105,133.877777,7.4695
1,1,1,A,15478.91992,15480.12012,3.379858,0.310198,1.2001,212.314224,4.71
1,1,0,A,15480.12012,15480.87012,-0.05306,0.12664,0.75,188.302643,5.3106
1,1,1,A,15480.87012,15490.5,3.223181,0.346473,9.6299,512.794189,1.9501
